model,strategy,target,seed,rmse,r2,mae
encoder_minilm,base,TAtracado,1024,40.29842252838238,-0.004687696249731976,24.692244995236397
encoder_minilm,base,TAtracado,2048,40.29842252838238,-0.004687696249731976,24.692244995236397
encoder_minilm,base,TAtracado,3141,40.29842252838238,-0.004687696249731976,24.692244995236397
encoder_minilm,base,TAtracado,4096,40.29842252838238,-0.004687696249731976,24.692244995236397
encoder_minilm,base,TAtracado,5000,40.29842252838238,-0.004687696249731976,24.692244995236397
encoder_minilm,base,TAtracado,6273,40.29842252838238,-0.004687696249731976,24.692244995236397
encoder_minilm,base,TAtracado,7777,40.29842252838238,-0.004687696249731976,24.692244995236397
encoder_minilm,base,TAtracado,8192,40.29842252838238,-0.004687696249731976,24.692244995236397
encoder_minilm,base,TAtracado,9001,40.29842252838238,-0.004687696249731976,24.692244995236397
encoder_minilm,base,TAtracado,10240,40.29842252838238,-0.004687696249731976,24.692244995236397
encoder_minilm,base,TAtracado,11111,40.29842252838238,-0.004687696249731976,24.692244995236397
encoder_minilm,base,TAtracado,12345,40.29842252838238,-0.004687696249731976,24.692244995236397
encoder_minilm,base,TAtracado,13579,40.29842252838238,-0.004687696249731976,24.692244995236397
encoder_minilm,base,TAtracado,14641,40.29842252838238,-0.004687696249731976,24.692244995236397
encoder_minilm,base,TAtracado,15360,40.29842252838238,-0.004687696249731976,24.692244995236397
encoder_minilm,base,TAtracado,16384,40.29842252838238,-0.004687696249731976,24.692244995236397
encoder_minilm,ft_100,TOperacao,42,33.97229165223592,0.12920144321624683,17.486211664676667
encoder_minilm,ft_100,TAtracado,42,38.55737561112453,0.08024973017086723,22.318173406720163
encoder_minilm,ft_100,TOperacao,137,35.84459811850333,0.030572257433966743,17.78845090508461
encoder_minilm,ft_100,TAtracado,137,38.4939417610857,0.08327355153471971,20.929169822335243
encoder_minilm,ft_100,TOperacao,256,34.71193205493363,0.09087084181350613,16.055108177661896
encoder_minilm,ft_100,TAtracado,256,38.63146586248389,0.07671162627005879,20.75250135242939
encoder_minilm,ft_100,TOperacao,512,35.21466545490807,0.06434628421636923,17.064766727685928
encoder_minilm,ft_100,TAtracado,512,39.63414393966034,0.028161821884669314,22.849177332520483
encoder_minilm,ft_100,TOperacao,1024,34.726566514646386,0.09010410727315576,16.13056659579277
encoder_minilm,ft_100,TAtracado,1024,38.79834314289433,0.06871769531272842,20.047190650105478
encoder_minilm,ft_100,TOperacao,2048,34.295846567136735,0.11253533976504104,16.966489148139953
encoder_minilm,ft_100,TAtracado,2048,38.12149277980953,0.10092734540539883,21.760595665574073
encoder_minilm,ft_100,TOperacao,3141,36.0327549880031,0.020368029112572072,17.442945417165756
encoder_minilm,ft_100,TAtracado,3141,40.227005691456256,-0.0011298379623225774,22.142024118304253
encoder_minilm,ft_100,TOperacao,4096,33.039670229282365,0.17635622429703213,15.95852590560913
encoder_minilm,ft_100,TAtracado,4096,35.95875003868973,0.20004756414484748,20.14998801290989
encoder_minilm,ft_100,TOperacao,5000,35.3510839205082,0.05708296500416976,18.405297912359238
encoder_minilm,ft_100,TAtracado,5000,39.44406110708874,0.03746121676527481,22.14043894827366
